"1117011900129","효창 파크뷰 데시앙","효창동"
"1117012000101","삼성래미안","도원동"
"1117012000102","제일1","도원동"
"1117012000103","도원","도원동"
"1117012000104","도원동삼성래미안(임대)","도원동"
"1117012100101","삼성하이츠","용문동"
"1117012100102","브라운스톤","용문동"
"1117012100103","대성2차","용문동"
"1117012100104","브라운스톤 용산","용문동"
"1117012100105","대호드림빌(38-213)","용문동"
"1117012200101","아크로타워","문배동"
"1117012200102","삼라마이다스빌2","문배동"
"1117012200103","지오베르크","문배동"
"1117012200104","이안용산프리미어","문배동"
"1117012200105","이안용산3차","문배동"
"1117012200106","이안용산1차(103동)","문배동"
"1117012200107","이안용산1차(102동)","문배동"
"1117012200108","이안용산1차(101동)","문배동"
"1117012200109","용산큐브","문배동"
"1117012200110","용산KCC웰츠타워","문배동"
"1117012200111","CJ나인파크","문배동"
"1117012200112","리첸시아용산B","문배동"
"1117012200113","프라임팰리스","문배동"
"1117012200114","G&P용산파크","문배동"
"1117012200115","프라임팰리스(도시형생활주택)","문배동"
"1117012300101","용산e편한세상","신계동"
"1117012400101","삼각아파트C동","한강로1가"
"1117012400102","삼각아파트","한강로1가"
"1117012400103","센트럴파크","한강로1가"
"1117012400104","대우월드마크용산","한강로1가"
"1117012400105","용산파크자이","한강로1가"
"1117012500101","래미안용산더센트럴","한강로2가"
"1117012500102","아스테리움 용산","한강로2가"
"1117012500103","벽산메가트리움","한강로2가"
"1117012500104","용산푸르지오써밋(420)","한강로2가"
"1117012500105","용산파크e-편한세상","한강로2가"
"1117012500106","용산아이피아대주피오레","한강로2가"
"1117012500107","용산 베르디움 프렌즈","한강로2가"
"1117012500108","한강로대우아이빌","한강로2가"
"1117012500109","래미안 용산","한강로2가"
"1117012500110","신용산빌딩","한강로2가"
"1117012500111","용산푸르지오써밋","한강로2가"
"1117012700101","용산파크타워(24-1)","용산동5가"
"1117012700102","용산파크타워(24-0)","용산동5가"
"1117012700103","용산파크타워","용산동5가"
"1117012800101","철우","한강로3가"
"1117012800102","전자타운상가","한강로3가"
"1117012800103","시티파크(2단지)","한강로3가"
"1117012800104","시티하우스","한강로3가"
"1117012800105","원효전자상가","한강로3가"
"1117012800106","우림필유","한강로3가"
"1117012800107","용산 시티파크(1단지)","한강로3가"
"1117012800108","용산 센트럴파크 해링턴스퀘어(임대)","한강로3가"
"1117012800109","용산 센트럴파크 해링턴스퀘어","한강로3가"
"1117012800110","쌍용스윗닷홈","한강로3가"
"1117012800111","한강자이에클라트","한강로3가"
"1117012800112","한강대우트럼프월드3","한강로3가"
"1117012800113","시티파크(1단지)","한강로3가"
"1117012800114","용산 센트럴파크 해링턴 스퀘어","한강로3가"
"1117012900101","래미안첼리투스아파트","이촌동"
"1117012900102","LG한강자이","이촌동"
"1117012900103","골든맨숀","이촌동"
"1117012900104","타워맨션","이촌동"
"1117012900105","강촌","이촌동"
"1117012900106","퀸스리버빌","이촌동"
"1117012900107","코스모스","이촌동"
"1117012900108","강서","이촌동"
"1117012900109","중앙하이츠(B)","이촌동"
"1117012900110","중앙하이츠(A)","이촌동"
"1117012900111","빌라맨션","이촌동"
"1117012900112","북한강(성원)","이촌동"
"1117012900113","강변","이촌동"
"1117012900114","제일","이촌동"
"1117012900115","정우","이촌동"
"1117012900116","보람더하임","이촌동"
"1117012900117","점보","이촌동"
"1117012900118","노들","이촌동"
"1117012900119","장미(203-14)","이촌동"
"1117012900120","장미","이촌동"
"1117012900121","이촌코오롱(B)","이촌동"
"1117012900122","이촌코오롱(A)","이촌동"
"1117012900123","이촌시범","이촌동"
"1117012900124","이촌동삼성리버스위트","이촌동"
"1117012900125","반도","이촌동"
"1117012900126","미주B","이촌동"
"1117012900127","미주A","이촌동"
"1117012900128","대림","이촌동"
"1117012900129","시범(중산1차)","이촌동"
"1117012900130","월드메르디앙","이촌동"
"1117012900131","우성","이촌동"
"1117012900132","왕궁","이촌동"
"1117012900133","삼익","이촌동"
"1117012900134","동부센트레빌","이촌동"
"1117012900135","리버뷰","이촌동"
"1117012900136","동아그린","이촌동"
"1117012900137","동원베네스트","이촌동"
"1117012900138","G&D 용산드림","이촌동"
"1117012900139","로얄맨숀","이촌동"
"1117012900140","두산위브트레지움","이촌동"
"1117012900141","한강맨숀","이촌동"
"1117012900142","한강동부","이촌동"
"1117012900143","한강(대우)","이촌동"
"1117012900144","한가람","이촌동"
"1117012900145","현대한강","이촌동"
"1117012900146","현대맨숀","이촌동"
"1117012900147","동부","이촌동"
"1117012900148","렉스","이촌동"
"1117012900149","렉스아파트재건축","이촌동"
"1117012900150","수정","이촌동"
"1117013000101","창덕아파트","이태원동"
"1117013000102","준아트빌","이태원동"
"1117013000103","주공1","이태원동"
"1117013000104","남산대림","이태원동"
"1117013000105","남산힐레지던스","이태원동"
"1117013000106","다원","이태원동"
"1117013000107","이태원(이테크빌)","이태원동"
"1117013000108","퍼시픽맨션골드","이태원동"
"1117013000109","용산동아파트","이태원동"
"1117013000110","청화1","이태원동"
"1117013000111","메이(124-12)","이태원동"
"1117013000112","마운틴뷰","이태원동"
"1117013000113","The Plus Ⅲ","이태원동"
"1117013100101","리버티하우스","한남동"
"1117013100102","아일랜드캐슬","한남동"
"1117013100103","아울스스퀘어","한남동"
"1117013100104","태성1","한남동"
"1117013100105","성아1","한남동"
"1117013100106","트윈빌 비동","한남동"
"1117013100107","트윈빌 에이동","한남동"
"1117013100108","나인원 한남","한남동"
"1117013100109","남산맨션","한남동"
"1117013100110","장미1","한남동"
"1117013100111","뉴캐슬하우스","한남동"
"1117013100112","스카이빌2","한남동"
"1117013100113","대림아르빌","한남동"
"1117013100114","대성 이태리하우스","한남동"
"1117013100115","시범","한남동"
"1117013100116","유엔맨숀","한남동"
"1117013100117","윌쏘나슈트","한남동"
"1117013100118","신성미소시티","한남동"
"1117013100119","오페라하우스WEST","한남동"
"1117013100120","오페라하우스3차","한남동"
"1117013100121","리버탑","한남동"
"1117013100122","르가든더메인한남","한남동"
"1117013100123","로얄튼빌라","한남동"
"1117013100124","한남동리첸시아","한남동"
"1117013100125","한남로얄팰리스","한남동"
"1117013100126","현대안성타워","한남동"
"1117013100127","한남아이파크애비뉴","한남동"
"1117013100128","한남파라곤","한남동"
"1117013100129","효성빌리지","한남동"
"1117013100130","한남하우스","한남동"
"1117013100131","형우베스트빌3차","한남동"
"1117013100132","한성1","한남동"
"1117013100133","한남해피트리","한남동"
"1117013100134","한남힐스테이트","한남동"
"1117013100135","힐탑트레져1동","한남동"
"1117013100136","한남더힐","한남동"
"1117013100137","현대하이페리온","한남동"
"1117013100138","한남동UNVILLAGE루하우스","한남동"
"1117013100139","현대하이페리온II","한남동"
"1117013100140","한남동동원베네스트","한남동"
"1117013100141","한남아이파크","한남동"
"1117013100142","파르크 한남","한남동"
"1117013100143","동원베네스트","한남동"
"1117013100144","한남 해피트리","한남동"
"1117013200101","아울스타운","동빙고동"
"1117013200102","캠팩트클래식홈","동빙고동"
"1117013200103","파인힐빌","동빙고동"
"1117013200104","노블캐슬","동빙고동"
"1117013200105","리버힐에이동","동빙고동"
"1117013200106","SOD빌","동빙고동"
"1117013200107","힐하우스","동빙고동"
"1117013200108","현대플래티앙1(1-67)","동빙고동"
"1117013200109","현대플래티앙2","동빙고동"
"1117013200110","라이온즈","동빙고동"
"1117013300101","그린파크(코오롱 하늘채)","서빙고동"
"1117013300102","금호베스트빌1","서빙고동"
"1117013300103","신동아","서빙고동"
"1117013300104","한강르네상스","서빙고동"
"1117013400101","PRIMAVERA  VILL","주성동"
"1117013600101","카사빌라","보광동"
"1117013600102","주미","보광동"
"1117013600103","신동아1","보광동"
"1117013600104","리버빌(삼성)","보광동"
"1117013600105","한강빌라","보광동"
"1120010100101","텐즈힐(2구역)","상왕십리동"
"1120010100102","센트럴큐브","상왕십리동"
"1120010100103","텐즈힐","상왕십리동"
"1120010200101","한진해모로","하왕십리동"
"1120010200102","한신무학","하왕십리동"
"1120010200103","동인드림힐스","하왕십리동"
"1120010200104","왕십리풍림아이원","하왕십리동"
"1120010200105","왕십리자이(임대)","하왕십리동"
"1120010200106","왕십리자이","하왕십리동"
"1120010200107","왕십리모노퍼스주상복합","하왕십리동"
"1120010200108","왕십리KCC스위첸","하왕십리동"
"1120010200109","왕십리 지음재","하왕십리동"
"1120010200110","왕십리 지웰","하왕십리동"
"1120010200111","상왕아파트","하왕십리동"
"1120010200112","금호베스트빌(임대)","하왕십리동"
"1120010200113","금호베스트빌","하왕십리동"
"1120010200114","청계벽산","하왕십리동"
"1120010200115","드림","하왕십리동"
"1120010200116","블루빌","하왕십리동"
"1120010200117","텐즈힐아파트(1단지)","하왕십리동"
"1120010200118","극동미라주(임대)","하왕십리동"
"1120010200119","상리제나우스","하왕십리동"
"1120010200120","뉴타운","하왕십리동"
"1120010200121","무학현대","하왕십리동"
"1120010200122","센트라스아파트","하왕십리동"
"1120010200123","극동미라주","하왕십리동"
"1120010200124","서울　왕십리　자이","하왕십리동"
"1120010200125","왕십리뉴타운3구역 센트라스1,2차","하왕십리동"
"1120010200126","왕십리뉴타운1구역","하왕십리동"
"1120010200127","하왕십리 신영지웰","하왕십리동"
"1120010300101","홍익한신","홍익동"
"1120010300102","주암해븐","홍익동"
"1120010300103","청계대주파크빌","홍익동"
"1120010400101","삼성쉐르빌","도선동"
"1120010400102","제니스빌","도선동"
"1120010400103","트윈빌","도선동"
"1120010400104","한성아펠타워","도선동"
"1120010500101","행복드림","마장동"
"1120010500102","홀스케슬","마장동"
"1120010500103","현대","마장동"
"1120010500104","한건토파즈빌","마장동"
"1120010500105","태성","마장동"
"1120010500106","금호어울림","마장동"
"1120010500107","삼성","마장동"
"1120010500108","마장에스에이치빌","마장동"
"1120010500109","마장동중앙하이츠","마장동"
"1120010500110","마장동 해맑은아파트","마장동"
"1120010500111","삼웅아파트 2동","마장동"
"1120010500112","삼웅아파트 1동","마장동"
"1120010500113","대성유니드","마장동"
"1120010500114","삼성홈타운","마장동"
"1120010500115","우성에비뉴","마장동"
"1120010500116","장원","마장동"
"1120010500117","신명스카이뷰","마장동"
"1120010500118","세림","마장동"
"1120010500119","아트리움","마장동"
"1120010500120","신성미소지움","마장동"
"1120010600101","한양마이라움","사근동"
"1120010600102","어반큐브","사근동"
"1120010600103","드림시드","사근동"
"1120010600104","중앙하이츠","사근동"
"1120010600105","J&P Vill","사근동"
"1120010600106","인암빌","사근동"
"1120010600107","벽산","사근동"
"1120010700101","행당 한진타운","행당동"
"1120010700102","행당한신(임대)","행당동"
"1120010700103","행당 한진타운(임대)","행당동"
"1120010700104","한성","행당동"
"1120010700105","두산위브","행당동"
"1120010700106","지웰홈스 왕십리","행당동"
"1120010700107","두산위브(임대, 201동)","행당동"
